account_id,initial_risk_category,kyc_documentation_completeness,onboarding_channel,onboarding_device_id,opened_at
A02797,normal_risk_cdd,0.8336046186910692,app,DEV002797,2024-10-19
A02798,normal_risk_cdd,0.799904770469942,app,DEV002798,2023-07-07
A02799,normal_risk_cdd,0.8177691234259492,app,DEV002799,2025-04-02
A02800,higher_risk_edd,0.890008397489573,app,DEV002800,2022-03-12
A02801,normal_risk_cdd,0.8270322553443546,branch,DEV002801,2024-08-19
A02802,lower_risk_sdd,0.6925786149011932,app,DEV002802,2022-11-07
A02803,normal_risk_cdd,0.8404406471648003,branch,DEV002803,2022-11-03
A02804,lower_risk_sdd,0.5008501441795692,app,DEV002804,2023-09-16
A02805,normal_risk_cdd,0.7903103548081211,branch,DEV002805,2025-06-08
A02806,normal_risk_cdd,0.7284480517953398,app,DEV002806,2024-10-17
A02807,normal_risk_cdd,0.8695248180785414,app,DEV002807,2023-06-17
A02808,normal_risk_cdd,0.890265389124335,app,DEV002808,2023-10-07
A02809,normal_risk_cdd,0.8705238577483332,branch,DEV002809,2023-07-27
A02810,lower_risk_sdd,0.587007648536049,app,NEARMISS_DEV_2,2024-12-01
A02811,normal_risk_cdd,0.8697483143304973,app,DEV002811,2023-10-03
A02812,normal_risk_cdd,0.81239085953849,branch,DEV002812,2025-07-30
A02813,lower_risk_sdd,0.5589419640199799,app,DEV002813,2023-12-22
A02814,lower_risk_sdd,0.7093543935767145,app,DEV002814,2025-07-21
A02815,normal_risk_cdd,0.9154422202979016,app,DEV002815,2023-04-02
A02816,normal_risk_cdd,0.9259116384866805,app,DEV002816,2023-08-22
A02817,normal_risk_cdd,0.8013321119974035,app,DEV002817,2022-06-29
A02818,normal_risk_cdd,0.9443489850154464,app,DEV002818,2024-01-23
A02819,higher_risk_edd,0.9105134198937546,app,DEV002819,2025-04-08
A02820,normal_risk_cdd,0.902280105723081,app,DEV002820,2024-12-22
A02821,normal_risk_cdd,0.8091269870586659,app,DEV002821,2022-08-24
A02822,lower_risk_sdd,0.6320814269003383,partner_institution,DEV002822,2022-01-24
A02823,higher_risk_edd,0.7563057714088648,app,DEV002823,2025-09-03
A02824,higher_risk_edd,0.9258469428466468,app,DEV002824,2023-03-14
A02825,normal_risk_cdd,0.8572871973428021,app,DEV002825,2023-12-25
A02826,normal_risk_cdd,0.8171960306108929,app,DEV002826,2024-11-18
A02827,normal_risk_cdd,0.9904950454468112,app,DEV002827,2023-11-12
A02828,normal_risk_cdd,0.7570027131739778,app,DEV002828,2022-02-26
A02829,normal_risk_cdd,0.8049135010316859,app,DEV002829,2025-02-15
A02830,normal_risk_cdd,0.7776101912011317,app,DEV002830,2022-07-21
A02831,normal_risk_cdd,0.8048978416803623,branch,DEV002831,2025-07-24
A02832,normal_risk_cdd,0.9325130450352564,app,DEV002832,2023-01-08
A02833,normal_risk_cdd,0.968242543546157,app,DEV002833,2025-08-14
A02834,normal_risk_cdd,0.7939365911264846,app,DEV002834,2025-09-04
A02835,normal_risk_cdd,0.7921593965821437,app,DEV002835,2025-10-09
A02836,normal_risk_cdd,0.7574297081124868,app,DEV002836,2022-09-06
A02837,normal_risk_cdd,0.9545028309215442,branch,DEV002837,2023-08-12
A02838,normal_risk_cdd,0.9396803525533042,app,DEV002838,2023-02-22
A02839,lower_risk_sdd,0.641521456000897,app,DEV002839,2025-04-18
A02840,normal_risk_cdd,0.7383120642954496,app,DEV002840,2022-03-19
A02841,normal_risk_cdd,0.7454669947634999,app,DEV002841,2022-09-01
A02842,normal_risk_cdd,0.8636503560307675,branch,DEV002842,2023-12-15
A02843,normal_risk_cdd,0.8939470334757199,app,DEV002843,2022-04-21
A02844,normal_risk_cdd,0.6847084155983081,app,DEV002844,2025-05-06
A02845,normal_risk_cdd,0.8242952071569694,app,DEV002845,2024-09-29
A02846,normal_risk_cdd,0.9794636711645908,partner_institution,DEV002846,2025-09-22
A02847,lower_risk_sdd,0.6325992634695772,branch,DEV002847,2025-04-05
A02848,normal_risk_cdd,0.96917104726325,app,DEV002848,2022-07-15
A02849,normal_risk_cdd,0.9019236903164548,app,DEV002849,2024-04-09
A02850,normal_risk_cdd,0.7632576319331713,app,DEV002850,2023-04-29
A02851,normal_risk_cdd,0.8265862965318514,app,DEV002851,2022-05-17
A02852,normal_risk_cdd,0.8397044609164237,app,DEV002852,2022-11-05
A02853,normal_risk_cdd,0.7737990745525195,app,DEV002853,2024-04-24
A02854,normal_risk_cdd,0.7724105581751247,app,DEV002854,2024-07-09
A02855,higher_risk_edd,1.0,app,DEV002855,2025-06-26
A02856,normal_risk_cdd,0.7718111504245638,app,DEV002856,2022-08-01
A02857,normal_risk_cdd,0.9362748861126944,app,DEV002857,2021-12-16
A02858,normal_risk_cdd,0.8150812417307987,app,DEV002858,2023-11-28
A02859,normal_risk_cdd,0.8479488536093461,app,DEV002859,2023-11-29
A02860,normal_risk_cdd,0.8949475534590858,branch,DEV002860,2022-07-04
A02861,normal_risk_cdd,0.8021153061676257,branch,DEV002861,2024-07-17
A02862,normal_risk_cdd,0.8954323450795626,app,DEV002862,2024-04-14
A02863,lower_risk_sdd,0.4862856240361294,app,DEV002863,2022-04-29
A02864,normal_risk_cdd,0.8851765910731709,app,DEV002864,2024-05-24
A02865,lower_risk_sdd,0.4525175900342691,app,NEARMISS_DEV_1,2022-03-10
A02866,normal_risk_cdd,0.8318522618641234,app,DEV002866,2025-04-09
A02867,normal_risk_cdd,0.9183394388254792,branch,DEV002867,2023-12-03
A02868,higher_risk_edd,0.99978362448467,app,DEV002868,2023-12-14
A02869,lower_risk_sdd,0.5461271616830448,app,DEV002869,2024-09-08
A02870,normal_risk_cdd,0.7564268483125186,app,DEV002870,2022-01-17
A02871,normal_risk_cdd,0.7949062367741891,app,DEV002871,2023-12-24
A02872,lower_risk_sdd,0.6648972689886508,app,DEV002872,2022-05-20
A02873,normal_risk_cdd,0.6874453447965037,app,DEV002873,2025-01-14
A02874,lower_risk_sdd,0.6489421139321153,branch,DEV002874,2024-07-08
A02875,normal_risk_cdd,0.8749143499040052,app,DEV002875,2023-12-30
A02876,normal_risk_cdd,0.8273570255303213,app,DEV002876,2023-08-26
A02877,normal_risk_cdd,0.8920256774442441,app,DEV002877,2024-12-30
A02878,normal_risk_cdd,0.8678979326660963,app,DEV002878,2024-08-29
A02879,lower_risk_sdd,0.6066676592480884,app,DEV002879,2023-06-02
A02880,normal_risk_cdd,0.6951048511792408,app,DEV002880,2024-10-19
A02881,lower_risk_sdd,0.6606730465256658,app,DEV002881,2022-11-11
A02882,normal_risk_cdd,0.7737539707816018,branch,DEV002882,2024-01-01
A02883,normal_risk_cdd,0.8037325900110763,app,DEV002883,2022-01-07
A02884,normal_risk_cdd,0.8883299374370468,branch,DEV002884,2024-12-18
A02885,normal_risk_cdd,0.963386670674748,app,DEV002885,2022-07-13
A02886,lower_risk_sdd,0.6469551901246393,branch,DEV002886,2023-12-13
A02887,higher_risk_edd,0.9943251869156696,app,DEV002887,2025-07-29
A02888,lower_risk_sdd,0.5344416527077688,app,DEV002888,2023-01-31
A02889,lower_risk_sdd,0.6696418864796028,app,DEV002889,2025-01-26
A02890,lower_risk_sdd,0.645207524985827,app,DEV002890,2025-05-13
A02891,higher_risk_edd,1.0,app,DEV002891,2023-10-13
A02892,normal_risk_cdd,0.8067633219176994,app,DEV002892,2022-10-04
A02893,normal_risk_cdd,0.8306689906270103,app,DEV002893,2024-11-19
A02894,higher_risk_edd,1.0,app,DEV002894,2023-06-01
A02895,lower_risk_sdd,0.642637296608428,app,DEV002895,2025-11-11
A02896,higher_risk_edd,0.8612926894970184,app,DEV002896,2025-03-06
A02897,normal_risk_cdd,1.0,app,DEV002897,2022-11-19
A02898,normal_risk_cdd,0.7637125789330613,app,DEV002898,2025-11-14
A02899,normal_risk_cdd,0.8448239934760381,app,DEV002899,2024-06-25
A02900,normal_risk_cdd,0.8777350524820491,partner_institution,DEV002900,2023-11-17
A02901,higher_risk_edd,0.9714094007224892,app,DEV002901,2025-08-27
A02902,lower_risk_sdd,0.6348205036794882,app,DEV002902,2021-12-25
A02903,higher_risk_edd,0.9352191703578951,app,DEV002903,2023-11-16
A02904,normal_risk_cdd,0.8312054506969635,app,DEV002904,2024-07-23
A02905,normal_risk_cdd,0.7607252913126902,app,DEV002905,2021-12-27
A02906,higher_risk_edd,1.0,app,DEV002906,2023-09-03
A02907,lower_risk_sdd,0.6324007265829299,app,DEV002907,2023-03-11
A02908,higher_risk_edd,0.9977544794258476,branch,DEV002908,2025-07-23
A02909,normal_risk_cdd,0.8232277713854715,app,DEV002909,2025-04-13
A02910,normal_risk_cdd,0.8216189062115613,app,DEV002910,2025-09-27
A02911,lower_risk_sdd,0.613564506986428,app,DEV002911,2023-11-07
A02912,normal_risk_cdd,0.7260123369608599,app,DEV002912,2022-07-22
A02913,normal_risk_cdd,0.8371503087903385,app,DEV002913,2022-04-17
A02914,normal_risk_cdd,0.8174393876544456,app,DEV002914,2023-08-11
A02915,normal_risk_cdd,0.943721960734782,app,DEV002915,2025-09-14
A02916,normal_risk_cdd,0.7542639905932388,app,DEV002916,2023-05-27
A02917,normal_risk_cdd,0.8038282257956115,app,DEV002917,2023-05-10
A02918,lower_risk_sdd,0.5781247626596735,app,DEV002918,2023-07-09
A02919,normal_risk_cdd,0.9654024315209448,app,DEV002919,2023-01-07
A02920,higher_risk_edd,0.8804473244116262,app,DEV002920,2023-09-05
A02921,lower_risk_sdd,0.694983987578091,app,DEV002921,2023-02-02
A02922,normal_risk_cdd,0.9276129178724783,app,DEV002922,2023-12-19
A02923,normal_risk_cdd,0.8383101670867673,app,DEV002923,2025-04-26
A02924,lower_risk_sdd,0.5398551199247625,branch,DEV002924,2025-08-07
A02925,normal_risk_cdd,0.7408676912989047,app,DEV002925,2022-04-09
A02926,normal_risk_cdd,0.9187811251836864,app,DEV002926,2024-02-23
A02927,normal_risk_cdd,0.7491524784960114,partner_institution,DEV002927,2024-08-16
A02928,normal_risk_cdd,0.8813621288847929,partner_institution,DEV002928,2024-09-27
A02929,normal_risk_cdd,0.8591479287856477,app,DEV002929,2025-09-17
A02930,normal_risk_cdd,0.8801705987448821,app,DEV002930,2022-02-12
A02931,normal_risk_cdd,0.887726784627671,app,DEV002931,2025-08-02
A02932,normal_risk_cdd,0.7753063372465678,partner_institution,DEV002932,2025-01-15
A02933,normal_risk_cdd,0.7719577456788207,app,DEV002933,2024-01-30
A02934,normal_risk_cdd,0.9071941707280322,app,DEV002934,2024-06-24
A02935,normal_risk_cdd,0.7996524311548483,app,DEV002935,2025-10-05
A02936,normal_risk_cdd,0.6299881206395881,partner_institution,DEV002936,2024-08-06
A02937,lower_risk_sdd,0.7019004238307092,app,DEV002937,2022-10-14
A02938,normal_risk_cdd,0.7670990969544985,app,DEV002938,2024-11-29
A02939,lower_risk_sdd,0.6873708702324203,branch,MULE_DEV_1,2022-06-09
A02940,higher_risk_edd,1.0,app,DEV002940,2024-06-21
A02941,normal_risk_cdd,0.8513409965809557,app,DEV002941,2025-11-13
A02942,normal_risk_cdd,0.9296612665330825,app,DEV002942,2025-06-25
A02943,normal_risk_cdd,0.8623038144428962,app,DEV002943,2022-08-30
A02944,normal_risk_cdd,0.9769943462512918,app,DEV002944,2024-04-15
A02945,normal_risk_cdd,0.7650314312994315,app,DEV002945,2021-12-21
A02946,normal_risk_cdd,0.8493428015666808,app,DEV002946,2022-09-30
A02947,normal_risk_cdd,0.9038529284033172,app,DEV002947,2025-10-19
A02948,higher_risk_edd,0.9347670594391964,app,DEV002948,2024-08-30
A02949,normal_risk_cdd,0.9421775197322136,branch,DEV002949,2023-01-02
A02950,normal_risk_cdd,0.8154368368391376,app,DEV002950,2025-09-01
A02951,normal_risk_cdd,1.0,partner_institution,DEV002951,2021-11-25
A02952,lower_risk_sdd,0.8197758003417797,app,DEV002952,2025-04-02
A02953,higher_risk_edd,0.972565759698184,app,DEV002953,2022-09-18
A02954,normal_risk_cdd,0.8942080944283693,app,DEV002954,2022-07-16
A02955,normal_risk_cdd,0.945333714849971,branch,DEV002955,2023-11-21
A02956,normal_risk_cdd,0.7550242080826106,app,DEV002956,2022-09-08
A02957,lower_risk_sdd,0.5450399988337767,app,DEV002957,2022-05-12
A02958,normal_risk_cdd,0.9505135131086108,app,DEV002958,2022-12-19
A02959,higher_risk_edd,0.97191907782984,app,DEV002959,2023-01-27
A02960,normal_risk_cdd,0.8318795803216168,app,DEV002960,2024-05-10
A02961,higher_risk_edd,0.9508898642304928,app,DEV002961,2024-09-29
A02962,lower_risk_sdd,0.4591166822108745,app,DEV002962,2022-06-06
A02963,normal_risk_cdd,0.8347550148434398,branch,DEV002963,2025-01-07
A02964,normal_risk_cdd,0.7897562608645421,app,DEV002964,2024-04-02
A02965,normal_risk_cdd,0.9234457306892064,app,DEV002965,2023-11-10
A02966,normal_risk_cdd,0.9296024622707204,app,DEV002966,2024-05-07
A02967,normal_risk_cdd,0.8961344187303928,partner_institution,DEV002967,2024-06-02
A02968,normal_risk_cdd,0.8816366919039313,app,DEV002968,2023-07-06
A02969,normal_risk_cdd,0.7302122601023785,app,DEV002969,2024-08-05
A02970,normal_risk_cdd,0.89725144639975,app,DEV002970,2021-12-10
A02971,normal_risk_cdd,0.9003518356418707,app,DEV002971,2025-03-16
A02972,lower_risk_sdd,0.7496154123014984,app,DEV002972,2024-05-10
A02973,higher_risk_edd,1.0,app,DEV002973,2022-07-09
A02974,normal_risk_cdd,0.7145951461142713,app,DEV002974,2024-01-03
A02975,normal_risk_cdd,0.818921853950543,app,DEV002975,2023-01-31
A02976,normal_risk_cdd,0.7906186690273884,branch,DEV002976,2023-04-26
A02977,normal_risk_cdd,0.8638005750708059,branch,DEV002977,2024-08-02
A02978,normal_risk_cdd,0.8510721486574431,app,DEV002978,2022-12-05
A02979,normal_risk_cdd,0.8312734341535883,app,DEV002979,2024-12-18
A02980,normal_risk_cdd,0.932208348912094,app,DEV002980,2022-11-26
A02981,normal_risk_cdd,0.7618868631055373,app,DEV002981,2025-05-28
A02982,lower_risk_sdd,0.5667102826085916,app,DEV002982,2023-02-16
A02983,normal_risk_cdd,0.7680619783121566,app,DEV002983,2025-06-20
A02984,lower_risk_sdd,0.621173793005921,app,DEV002984,2022-06-04
A02985,normal_risk_cdd,0.7517127827270523,app,DEV002985,2023-05-28
A02986,lower_risk_sdd,0.6461142808960584,app,DEV002986,2025-10-04
A02987,normal_risk_cdd,0.8367607844295306,app,DEV002987,2025-06-26
A02988,normal_risk_cdd,0.7870787908800736,app,DEV002988,2025-03-02
A02989,normal_risk_cdd,0.9199013003244956,app,DEV002989,2022-01-21
A02990,normal_risk_cdd,0.8452399577370611,app,DEV002990,2023-07-20
A02991,normal_risk_cdd,0.9350117891225442,app,DEV002991,2024-10-18
A02992,normal_risk_cdd,0.8343960119036454,app,DEV002992,2024-10-22
A02993,normal_risk_cdd,0.8480644089414916,app,DEV002993,2025-10-26
A02994,normal_risk_cdd,0.8049774076254631,branch,DEV002994,2025-02-07
A02995,normal_risk_cdd,0.8494362767571613,app,DEV002995,2022-06-24
A02996,normal_risk_cdd,0.9069785044905636,branch,DEV002996,2023-07-06
A02997,normal_risk_cdd,0.8170932614183761,app,DEV002997,2024-06-10
A02998,higher_risk_edd,0.991472957002773,app,DEV002998,2025-11-01
A02999,lower_risk_sdd,0.5849802431163408,app,DEV002999,2024-07-16
A03000,normal_risk_cdd,0.9107240452417767,app,DEV003000,2024-05-19
A03001,normal_risk_cdd,0.8036075338150458,app,DEV003001,2025-06-11
A03002,normal_risk_cdd,0.918134389858324,app,DEV003002,2023-06-24
A03003,normal_risk_cdd,0.8548781233946932,branch,DEV003003,2023-04-07
A03004,lower_risk_sdd,0.7716762986712851,app,DEV003004,2021-11-26
A03005,normal_risk_cdd,0.7576745818996633,branch,DEV003005,2024-06-23
A03006,normal_risk_cdd,0.7319058581350505,app,DEV003006,2024-10-23
A03007,lower_risk_sdd,0.6007026203219547,app,DEV003007,2022-08-11
A03008,lower_risk_sdd,0.5392311241572549,app,DEV003008,2024-07-05
A03009,normal_risk_cdd,0.7393812084457377,app,DEV003009,2023-05-20
A03010,normal_risk_cdd,0.89972406083679,app,DEV003010,2022-12-14
A03011,normal_risk_cdd,0.8496656965269873,branch,DEV003011,2022-05-19
A03012,normal_risk_cdd,0.8116255218636592,branch,DEV003012,2024-08-21
A03013,normal_risk_cdd,0.8190429922155654,app,DEV003013,2023-06-01
A03014,normal_risk_cdd,0.8022209868538929,app,DEV003014,2025-05-24
A03015,normal_risk_cdd,0.9820295334255236,app,DEV003015,2022-10-14
A03016,higher_risk_edd,0.8911595433885571,app,DEV003016,2025-09-27
A03017,lower_risk_sdd,0.544229288153336,app,DEV003017,2023-02-13
A03018,normal_risk_cdd,0.9136840493989062,app,DEV003018,2025-01-29
A03019,normal_risk_cdd,0.8327395501321743,app,DEV003019,2024-01-22
A03020,normal_risk_cdd,1.0,app,DEV003020,2025-08-12
A03021,normal_risk_cdd,0.8079035488964692,app,DEV003021,2023-02-24
A03022,normal_risk_cdd,0.9176787343805434,app,DEV003022,2023-12-25
A03023,normal_risk_cdd,0.9365757864479444,branch,DEV003023,2023-04-02
A03024,normal_risk_cdd,0.8082931334238397,app,DEV003024,2024-07-10
A03025,lower_risk_sdd,0.5905663385672771,app,DEV003025,2025-11-23
A03026,normal_risk_cdd,0.9093093224744724,app,DEV003026,2023-08-01
A03027,normal_risk_cdd,0.8959913534331144,branch,DEV003027,2023-02-10
A03028,normal_risk_cdd,0.7371511919431258,app,DEV003028,2023-03-31
A03029,normal_risk_cdd,0.7597251490956223,app,DEV003029,2024-11-12
A03030,normal_risk_cdd,0.6470855996041596,app,DEV003030,2023-01-14
A03031,lower_risk_sdd,0.6976309483183042,app,DEV003031,2023-09-28
A03032,normal_risk_cdd,0.8290538245491403,app,DEV003032,2025-01-28
A03033,normal_risk_cdd,0.8370279663219774,app,DEV003033,2025-06-22
A03034,higher_risk_edd,0.8146844721838516,partner_institution,DEV003034,2024-08-11
A03035,normal_risk_cdd,0.7621518117528538,app,DEV003035,2025-10-30
A03036,normal_risk_cdd,0.8117632869945947,app,DEV003036,2023-01-15
A03037,lower_risk_sdd,0.5962139519881744,app,DEV003037,2025-11-10
A03038,normal_risk_cdd,0.8594268860414105,app,DEV003038,2025-09-22
A03039,normal_risk_cdd,0.8966774501305451,app,DEV003039,2025-04-14
A03040,normal_risk_cdd,1.0,app,DEV003040,2024-08-10
A03041,higher_risk_edd,0.948398637597526,app,DEV003041,2025-11-03
A03042,normal_risk_cdd,0.9392322130477556,branch,DEV003042,2023-05-22
A03043,normal_risk_cdd,0.783602177841618,branch,DEV003043,2025-05-22
A03044,normal_risk_cdd,0.7160042948019715,app,DEV003044,2022-09-09
A03045,higher_risk_edd,0.92181586826319,app,DEV003045,2023-09-03
A03046,normal_risk_cdd,0.7221822625700607,branch,DEV003046,2025-08-02
A03047,normal_risk_cdd,0.8511738533735282,app,DEV003047,2024-04-23
A03048,higher_risk_edd,0.8875636700393067,app,DEV003048,2025-05-10
A03049,normal_risk_cdd,0.6936582890596331,app,DEV003049,2021-12-22
A03050,normal_risk_cdd,0.9888820116688142,branch,DEV003050,2023-07-15
A03051,lower_risk_sdd,0.6069950629515696,app,NEARMISS_DEV_2,2022-09-01
A03052,normal_risk_cdd,0.7189904557644642,app,DEV003052,2024-05-31
A03053,normal_risk_cdd,0.9218537432405832,app,DEV003053,2025-05-01
A03054,normal_risk_cdd,0.7917108509968571,app,DEV003054,2024-12-22
A03055,normal_risk_cdd,0.937213282695253,app,DEV003055,2024-03-30
A03056,normal_risk_cdd,0.7913284532257561,app,DEV003056,2022-10-27
A03057,normal_risk_cdd,0.8067281847789762,app,DEV003057,2024-03-09
A03058,normal_risk_cdd,0.8775865367581637,partner_institution,DEV003058,2022-03-08
A03059,normal_risk_cdd,0.8974575504563288,app,DEV003059,2024-06-18
A03060,normal_risk_cdd,0.911478698987248,branch,DEV003060,2024-12-25
A03061,normal_risk_cdd,0.8428207089016536,app,DEV003061,2023-12-05
A03062,normal_risk_cdd,0.8922893377243667,app,DEV003062,2025-06-22
A03063,normal_risk_cdd,0.9096502885538736,app,DEV003063,2023-03-24
A03064,normal_risk_cdd,0.866045531085348,app,DEV003064,2025-07-07
A03065,normal_risk_cdd,0.8385873509388563,app,DEV003065,2023-05-05
A03066,normal_risk_cdd,0.7343764041415095,app,DEV003066,2024-05-19
A03067,normal_risk_cdd,0.8979339325423991,partner_institution,DEV003067,2024-06-26
A03068,normal_risk_cdd,0.8533738959312921,app,DEV003068,2023-06-19
A03069,normal_risk_cdd,0.8169107318119434,branch,DEV003069,2023-01-31
A03070,lower_risk_sdd,0.7522213090873329,app,DEV003070,2022-03-08
A03071,higher_risk_edd,0.8357733093669347,app,DEV003071,2024-10-03
A03072,normal_risk_cdd,0.9815229052291908,app,DEV003072,2022-08-27
A03073,normal_risk_cdd,0.8482181377092427,app,DEV003073,2022-07-23
A03074,normal_risk_cdd,0.8754014542802319,app,DEV003074,2021-11-30
A03075,higher_risk_edd,0.9183964708375782,app,DEV003075,2022-01-15
A03076,normal_risk_cdd,0.7166341669981335,app,DEV003076,2022-09-28
A03077,normal_risk_cdd,0.8388312081227376,app,DEV003077,2024-09-25
A03078,normal_risk_cdd,0.8767795925514233,app,DEV003078,2023-02-15
A03079,normal_risk_cdd,0.9040980357122076,partner_institution,DEV003079,2022-10-06
A03080,normal_risk_cdd,0.8341573441248878,app,DEV003080,2024-09-30
A03081,lower_risk_sdd,0.4745968127036465,app,DEV003081,2022-08-25
A03082,normal_risk_cdd,0.7266670924333899,app,DEV003082,2023-02-05
A03083,normal_risk_cdd,1.0,app,DEV003083,2023-12-12
A03084,normal_risk_cdd,0.7625971212982308,branch,DEV003084,2022-06-15
A03085,normal_risk_cdd,0.9641639566591368,branch,DEV003085,2025-07-27
A03086,normal_risk_cdd,0.7752730610065923,app,DEV003086,2023-03-03
A03087,normal_risk_cdd,0.8354035272217706,app,DEV003087,2022-10-04
A03088,normal_risk_cdd,0.9000166607679922,branch,DEV003088,2025-10-04
A03089,higher_risk_edd,0.88438444427353,app,DEV003089,2024-04-13
A03090,normal_risk_cdd,0.9773772108607244,app,DEV003090,2023-11-03
A03091,higher_risk_edd,0.9560582686454728,app,DEV003091,2025-01-31
A03092,normal_risk_cdd,0.8868680677039735,app,DEV003092,2022-05-20
A03093,higher_risk_edd,0.92859143935847,app,DEV003093,2023-05-26
A03094,normal_risk_cdd,0.9026976229613672,app,DEV003094,2024-10-24
A03095,lower_risk_sdd,0.7763034191879891,branch,DEV003095,2024-02-29
A03096,lower_risk_sdd,0.6394971249901429,app,DEV003096,2025-06-21
A03097,normal_risk_cdd,0.9883770232599388,branch,DEV003097,2025-07-27
A03098,normal_risk_cdd,0.8010723353296706,app,DEV003098,2022-12-01
